epoch,dendrites_acc,dendrites_iou_score,dendrites_loss,loss,spines_acc,spines_iou_score,spines_loss,val_dendrites_acc,val_dendrites_iou_score,val_dendrites_loss,val_loss,val_spines_acc,val_spines_iou_score,val_spines_loss
15,0.9459907412528992,0.8403977751731873,0.08756592124700546,0.09547295421361923,0.9508126378059387,0.7121413350105286,0.007907040417194366,0.9349378347396851,0.631971001625061,0.2260044664144516,0.2502962350845337,0.9419291615486145,0.47570013999938965,0.02429187297821045
16,0.9460700154304504,0.8427237868309021,0.08623646199703217,0.09399573504924774,0.9508872032165527,0.7167363166809082,0.00775926886126399,0.9346689581871033,0.6458998322486877,0.21558381617069244,0.23976771533489227,0.9425261616706848,0.4847315847873688,0.024183863773941994
17,0.9461387991905212,0.8467803597450256,0.08385299146175385,0.09148060530424118,0.9509264230728149,0.7211713194847107,0.007627655752003193,0.9348511099815369,0.6339102983474731,0.22453734278678894,0.24866537749767303,0.9414327144622803,0.49159249663352966,0.024128267541527748
18,0.9461906552314758,0.8472843170166016,0.08354174345731735,0.0911051332950592,0.9509783983230591,0.7233904600143433,0.007563519757241011,0.9357282519340515,0.6365131139755249,0.22256770730018616,0.2472272515296936,0.9429421424865723,0.4777868688106537,0.024659566581249237
19,0.9462377429008484,0.8493497371673584,0.08231093734502792,0.0897744670510292,0.9510077834129333,0.7267902493476868,0.007463510148227215,0.9349175095558167,0.6400610208511353,0.21994240581989288,0.24424850940704346,0.9422963857650757,0.46544504165649414,0.024305887520313263
20,0.9463170170783997,0.8524868488311768,0.08048579096794128,0.08781328797340393,0.9510608911514282,0.7306824922561646,0.007327480707317591,0.9350638389587402,0.6416114568710327,0.21878263354301453,0.24328143894672394,0.9422536492347717,0.4863881468772888,0.024498842656612396
21,0.9463289976119995,0.8549297451972961,0.07901276648044586,0.08626461029052734,0.9510794281959534,0.7333750128746033,0.007251976523548365,0.9349710941314697,0.6467399001121521,0.21495305001735687,0.23996391892433167,0.9427144527435303,0.47274142503738403,0.02501111850142479
22,0.9463854432106018,0.8560019731521606,0.07841711491346359,0.08562403172254562,0.951097309589386,0.7347773313522339,0.007206968031823635,0.9354802966117859,0.6400743722915649,0.2199060022830963,0.2443438172340393,0.9420019388198853,0.489764928817749,0.024438049644231796
23,0.946416437625885,0.8577176928520203,0.07743484526872635,0.08457886427640915,0.9511231780052185,0.737030565738678,0.007144075818359852,0.9346822500228882,0.6433194875717163,0.21755729615688324,0.2423800379037857,0.9422919154167175,0.47700703144073486,0.024822920560836792
24,0.9464311599731445,0.8558496236801147,0.07854553312063217,0.08574575185775757,0.951141893863678,0.7352907061576843,0.007200183812528849,0.9347338080406189,0.6401095390319824,0.21992896497249603,0.24447046220302582,0.9428409337997437,0.47511082887649536,0.02454136312007904
25,0.9464648962020874,0.8586453199386597,0.07686709612607956,0.08390964567661285,0.9511644244194031,0.7404182553291321,0.00704264547675848,0.9348111152648926,0.641170084476471,0.2191324234008789,0.24363866448402405,0.9423239827156067,0.4818808138370514,0.02450621873140335
26,0.9465136528015137,0.8628384470939636,0.07445183396339417,0.08134867995977402,0.9511972069740295,0.7449690103530884,0.006896854843944311,0.9350112080574036,0.6341474056243896,0.22436538338661194,0.24877458810806274,0.9420031309127808,0.4906228482723236,0.024409078061580658
27,0.9465243220329285,0.8586833477020264,0.0768912062048912,0.08396054059267044,0.9511995315551758,0.739881694316864,0.007069413550198078,0.9351008534431458,0.6406415104866028,0.21951065957546234,0.24421314895153046,0.9423744678497314,0.4859936535358429,0.024701891466975212
28,0.9465166330337524,0.8599263429641724,0.07615258544683456,0.08317584544420242,0.9512125849723816,0.7410718202590942,0.0070232972502708435,0.9349130988121033,0.6425153017044067,0.2180996537208557,0.24254921078681946,0.9414215683937073,0.49123910069465637,0.024449480697512627
29,0.9465513825416565,0.8623784780502319,0.07469747960567474,0.08164013177156448,0.9512211680412292,0.7437176704406738,0.00694270059466362,0.9350937604904175,0.6417580842971802,0.21868234872817993,0.24330005049705505,0.9425525665283203,0.48404738306999207,0.024617638438940048
